scorer,,,ryan_eight,ryan_eight,ryan_eight,ryan_eight,ryan_eight,ryan_eight,ryan_eight,ryan_eight,ryan_eight,ryan_eight,ryan_eight,ryan_eight,ryan_eight,ryan_eight,ryan_eight,ryan_eight,ryan_eight,ryan_eight,ryan_eight,ryan_eight,ryan_eight,ryan_eight,ryan_eight,ryan_eight,ryan_eleven,ryan_eleven,ryan_eleven,ryan_eleven,ryan_eleven,ryan_eleven,ryan_eleven,ryan_eleven,ryan_eleven,ryan_eleven,ryan_eleven,ryan_eleven,ryan_eleven,ryan_eleven,ryan_eleven,ryan_eleven,ryan_eleven,ryan_eleven,ryan_eleven,ryan_eleven,ryan_eleven,ryan_eleven,ryan_eleven,ryan_eleven,ryan_five,ryan_five,ryan_five,ryan_five,ryan_five,ryan_five,ryan_five,ryan_five,ryan_five,ryan_five,ryan_five,ryan_five,ryan_five,ryan_five,ryan_five,ryan_five,ryan_five,ryan_five,ryan_five,ryan_five,ryan_five,ryan_five,ryan_five,ryan_five,ryan_four,ryan_four,ryan_four,ryan_four,ryan_four,ryan_four,ryan_four,ryan_four,ryan_four,ryan_four,ryan_four,ryan_four,ryan_four,ryan_four,ryan_four,ryan_four,ryan_four,ryan_four,ryan_four,ryan_four,ryan_four,ryan_four,ryan_four,ryan_four,ryan_nine,ryan_nine,ryan_nine,ryan_nine,ryan_nine,ryan_nine,ryan_nine,ryan_nine,ryan_nine,ryan_nine,ryan_nine,ryan_nine,ryan_nine,ryan_nine,ryan_nine,ryan_nine,ryan_nine,ryan_nine,ryan_nine,ryan_nine,ryan_nine,ryan_nine,ryan_nine,ryan_nine,ryan_one,ryan_one,ryan_one,ryan_one,ryan_one,ryan_one,ryan_one,ryan_one,ryan_one,ryan_one,ryan_one,ryan_one,ryan_one,ryan_one,ryan_one,ryan_one,ryan_one,ryan_one,ryan_one,ryan_one,ryan_one,ryan_one,ryan_one,ryan_one,ryan_seven,ryan_seven,ryan_seven,ryan_seven,ryan_seven,ryan_seven,ryan_seven,ryan_seven,ryan_seven,ryan_seven,ryan_seven,ryan_seven,ryan_seven,ryan_seven,ryan_seven,ryan_seven,ryan_seven,ryan_seven,ryan_seven,ryan_seven,ryan_seven,ryan_seven,ryan_seven,ryan_seven,ryan_six,ryan_six,ryan_six,ryan_six,ryan_six,ryan_six,ryan_six,ryan_six,ryan_six,ryan_six,ryan_six,ryan_six,ryan_six,ryan_six,ryan_six,ryan_six,ryan_six,ryan_six,ryan_six,ryan_six,ryan_six,ryan_six,ryan_six,ryan_six,ryan_ten,ryan_ten,ryan_ten,ryan_ten,ryan_ten,ryan_ten,ryan_ten,ryan_ten,ryan_ten,ryan_ten,ryan_ten,ryan_ten,ryan_ten,ryan_ten,ryan_ten,ryan_ten,ryan_ten,ryan_ten,ryan_ten,ryan_ten,ryan_ten,ryan_ten,ryan_ten,ryan_ten,ryan_three,ryan_three,ryan_three,ryan_three,ryan_three,ryan_three,ryan_three,ryan_three,ryan_three,ryan_three,ryan_three,ryan_three,ryan_three,ryan_three,ryan_three,ryan_three,ryan_three,ryan_three,ryan_three,ryan_three,ryan_three,ryan_three,ryan_three,ryan_three,ryan_twelve,ryan_twelve,ryan_twelve,ryan_twelve,ryan_twelve,ryan_twelve,ryan_twelve,ryan_twelve,ryan_twelve,ryan_twelve,ryan_twelve,ryan_twelve,ryan_twelve,ryan_twelve,ryan_twelve,ryan_twelve,ryan_twelve,ryan_twelve,ryan_twelve,ryan_twelve,ryan_twelve,ryan_twelve,ryan_twelve,ryan_twelve,ryan_two,ryan_two,ryan_two,ryan_two,ryan_two,ryan_two,ryan_two,ryan_two,ryan_two,ryan_two,ryan_two,ryan_two,ryan_two,ryan_two,ryan_two,ryan_two,ryan_two,ryan_two,ryan_two,ryan_two,ryan_two,ryan_two,ryan_two,ryan_two,test_two,test_two,test_two,test_two,test_two,test_two,test_two,test_two,test_two,test_two,test_two,test_two,test_two,test_two,test_two,test_two,test_two,test_two,test_two,test_two,test_two,test_two,test_two,test_two
bodyparts,,,right_shoulder,right_shoulder,right_elbow,right_elbow,right_wrist,right_wrist,left_shoulder,left_shoulder,left_elbow,left_elbow,left_wrist,left_wrist,right_hip,right_hip,left_hip,left_hip,left_knee,left_knee,right_knee,right_knee,left_ankle,left_ankle,right_ankle,right_ankle,right_shoulder,right_shoulder,right_elbow,right_elbow,right_wrist,right_wrist,left_shoulder,left_shoulder,left_elbow,left_elbow,left_wrist,left_wrist,right_hip,right_hip,left_hip,left_hip,left_knee,left_knee,right_knee,right_knee,left_ankle,left_ankle,right_ankle,right_ankle,right_shoulder,right_shoulder,right_elbow,right_elbow,right_wrist,right_wrist,left_shoulder,left_shoulder,left_elbow,left_elbow,left_wrist,left_wrist,right_hip,right_hip,left_hip,left_hip,left_knee,left_knee,right_knee,right_knee,left_ankle,left_ankle,right_ankle,right_ankle,right_shoulder,right_shoulder,right_elbow,right_elbow,right_wrist,right_wrist,left_shoulder,left_shoulder,left_elbow,left_elbow,left_wrist,left_wrist,right_hip,right_hip,left_hip,left_hip,left_knee,left_knee,right_knee,right_knee,left_ankle,left_ankle,right_ankle,right_ankle,right_shoulder,right_shoulder,right_elbow,right_elbow,right_wrist,right_wrist,left_shoulder,left_shoulder,left_elbow,left_elbow,left_wrist,left_wrist,right_hip,right_hip,left_hip,left_hip,left_knee,left_knee,right_knee,right_knee,left_ankle,left_ankle,right_ankle,right_ankle,right_shoulder,right_shoulder,right_elbow,right_elbow,right_wrist,right_wrist,left_shoulder,left_shoulder,left_elbow,left_elbow,left_wrist,left_wrist,right_hip,right_hip,left_hip,left_hip,left_knee,left_knee,right_knee,right_knee,left_ankle,left_ankle,right_ankle,right_ankle,right_shoulder,right_shoulder,right_elbow,right_elbow,right_wrist,right_wrist,left_shoulder,left_shoulder,left_elbow,left_elbow,left_wrist,left_wrist,right_hip,right_hip,left_hip,left_hip,left_knee,left_knee,right_knee,right_knee,left_ankle,left_ankle,right_ankle,right_ankle,right_shoulder,right_shoulder,right_elbow,right_elbow,right_wrist,right_wrist,left_shoulder,left_shoulder,left_elbow,left_elbow,left_wrist,left_wrist,right_hip,right_hip,left_hip,left_hip,left_knee,left_knee,right_knee,right_knee,left_ankle,left_ankle,right_ankle,right_ankle,right_shoulder,right_shoulder,right_elbow,right_elbow,right_wrist,right_wrist,left_shoulder,left_shoulder,left_elbow,left_elbow,left_wrist,left_wrist,right_hip,right_hip,left_hip,left_hip,left_knee,left_knee,right_knee,right_knee,left_ankle,left_ankle,right_ankle,right_ankle,right_shoulder,right_shoulder,right_elbow,right_elbow,right_wrist,right_wrist,left_shoulder,left_shoulder,left_elbow,left_elbow,left_wrist,left_wrist,right_hip,right_hip,left_hip,left_hip,left_knee,left_knee,right_knee,right_knee,left_ankle,left_ankle,right_ankle,right_ankle,right_shoulder,right_shoulder,right_elbow,right_elbow,right_wrist,right_wrist,left_shoulder,left_shoulder,left_elbow,left_elbow,left_wrist,left_wrist,right_hip,right_hip,left_hip,left_hip,left_knee,left_knee,right_knee,right_knee,left_ankle,left_ankle,right_ankle,right_ankle,right_shoulder,right_shoulder,right_elbow,right_elbow,right_wrist,right_wrist,left_shoulder,left_shoulder,left_elbow,left_elbow,left_wrist,left_wrist,right_hip,right_hip,left_hip,left_hip,left_knee,left_knee,right_knee,right_knee,left_ankle,left_ankle,right_ankle,right_ankle,right_shoulder,right_shoulder,right_elbow,right_elbow,right_wrist,right_wrist,left_shoulder,left_shoulder,left_elbow,left_elbow,left_wrist,left_wrist,right_hip,right_hip,left_hip,left_hip,left_knee,left_knee,right_knee,right_knee,left_ankle,left_ankle,right_ankle,right_ankle
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,ryan_eight,img001.png,1134.9083602137978,215.72962950082882,1080.0236444255936,335.04422904040285,1149.2261121585466,354.13456496673473,1344.902055403448,206.1844615376629,1416.4908151271925,342.2031050127773,1299.5625075784098,344.5893970035688,1139.6809441953808,420.9507407088961,1287.6310476244525,437.65478464443663,1256.6092517441632,664.3525237696273,1146.839820167755,535.4927562668872,1270.927003688912,845.7107150697798,1158.7712801217126,724.0098235394142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,ryan_eight,img007.png,1122.9769002598402,218.11592149162033,1070.4784764624278,351.7482729759432,1156.384988130921,330.2716450588199,1342.5157634126565,206.1844615376629,1414.104523136401,325.49906107723695,1301.9487995692014,325.49906107723695,1132.5220682230063,409.0192807549387,1270.927003688912,442.42736862601953,1251.8366677625802,673.8976917327932,1149.2261121585466,468.67658052472575,1251.8366677625802,855.2558830329457,1173.0890320664614,690.6017356683335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,ryan_eight,img015.png,1122.9769002598402,222.88850547320328,1053.7744325268873,354.1345649667348,1168.3164480848784,311.1813091324882,1321.039135495533,199.02558556528865,1414.1045231364008,301.6361411693223,1304.3350915599926,311.1813091324883,1132.522068223006,444.81366061681103,1270.927003688912,437.65478464443675,1244.6777917902057,673.8976917327933,1168.3164480848784,354.13456496673484,1249.4503757717887,848.0970070605714,1185.0204920204187,595.1500560366744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,ryan_eight,img040.png,1103.8865643335084,208.57075352845456,1034.6840966005554,349.36198098515194,1144.4535281769636,282.54580524299047,1292.4036316060353,215.72962950082896,1402.1730631824432,325.4990610772371,1292.4036316060353,311.1813091324882,1101.500272342717,447.19995260760254,1227.9737478546654,454.35882857997706,1225.5874558638739,683.4428596959592,1134.9083602137976,346.97568899436044,1242.2914997994142,852.8695910421544,1194.5656599835845,556.9693841840108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,ryan_eight,img047.png,1101.500272342717,227.66108945478638,1025.1389286373894,368.45231691148365,1142.067236186172,311.1813091324882,1287.6310476244523,239.5925494087438,1397.4004792008604,349.36198098515194,1290.0173396152438,344.58939700356893,1072.864768453219,482.9943324694748,1213.6559959099163,480.6080404786834,1213.6559959099163,692.9880276591251,1127.749484241423,428.1096166812707,1237.5189158178312,845.7107150697799,1177.8616160480442,628.5581439077552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,ryan_eight,img051.png,1103.8865643335084,244.36513339032675,1015.5937606742235,382.77006885623257,1137.294652204589,330.27164505882,1287.6310476244523,265.84176130745004,1387.8553112376944,377.9974848746497,1278.0858796612863,377.9974848746497,1056.1607245176788,482.9943324694748,1204.1108279467505,492.5395004326408,1201.724535955959,702.533195622291,1113.4317322966742,478.2217484878918,1235.1326238270397,850.4832990513629,1175.4753240572527,676.2839837235848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,ryan_eight,img059.png,1103.8865643335084,287.31838922457337,996.5034247478917,406.6329887641474,1118.2043162782572,392.3152368193985,1282.8584636428693,318.3401851048626,1368.7649753113626,444.81366061681115,1232.7463318362484,454.35882857997706,1041.84297257293,492.5395004326407,1187.4067840112102,518.788712331347,1194.5656599835845,702.533195622291,1080.0236444255936,566.5145521471766,1235.1326238270397,862.4147590053203,1130.1357762322145,766.963079373661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,ryan_eight,img067.png,1101.500272342717,320.7264770956541,967.8679208583939,404.2466967733559,1075.2510604440106,454.35882857997694,1270.927003688912,368.45231691148376,1337.7431794310733,499.6983764050152,1235.1326238270397,549.8105082116363,1020.3663446558065,514.016128349764,1173.0890320664612,549.8105082116363,1182.6342000296272,712.078363585457,1017.980052665015,626.1718519169635,1235.1326238270397,857.6421750237373,1032.297804609764,819.4615031710736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
